0
climate
cultist
hold
breath
save
u
hot
air
al
youre
right
year
later
nothing
ha_NEG
thing_NEG
get_NEG
worse_NEG
oil_NEG
production_NEG
ha_NEG
increase_NEG
doom_NEG
secretary
transportation
pete
buttigieg
husband
baby
climate
change
unfortunately
sprint
past
every
tip
point
run
race
witn
sign_NEG
slow_NEG
use_NEG
fossil_NEG
fuelsand_NEG
thats_NEG
u_NEG
didnt
fuck_NEG
age_NEG
welldid_NEG
god_NEG
help_NEG
u_NEG
nerd
god
stupid
jackass
stand
stage
oscar
tell
everyone
use
public
tranportation
take
bus
use
car
pool
answer
al
many
celebrity
show
come
bus
man
shouldve
president
really
need
thank
much
desperation
keep
advocate
replace
inspiration
keep
advocate
hmmmm
pandemic
really
interest
get
ta
thank
algoreithm
bring
disappoint_NEG
single_NEG
prediction_NEG
make_NEG
ha_NEG
come_NEG
true_NEG
politician
ignore
climate
change
hate
guy
hypocritical
amaze
isnt
problem_NEG
solve_NEG
u_NEG
best_NEG
con_NEG
ever_NEG
need
get
together
environment
optimism
wa
encourage
trump
reinvigorate
denier
cult
tout
climate
always
change
live
apparently
believe
history
science
choose
believe
anything
else
false
meantime
deny
ignorance
cost
u
many
life
home
business
lose
extreme
weather
people
bad
thing
money
power
people
anything
stay
alive
watch
people
migrate
food
water
standby
see
denial
help
hasnt
make
money
dont
care_NEG
u_NEG
care_NEG
theyre_NEG
go_NEG
die_NEG
year_NEG
theyre_NEG
old_NEG
real
vice
president
like
believe
manmade
global
warm
propaganda
day
david
suzuki
al
gore
prince
charles
megarich
climate
changeglobal
warm
preacher
start
travel
economic
class
go
take
hike
say
speech_NEG
thank_NEG
need
put
climate
lockbox
one_NEG
change_NEG
plant
fruit
tree
watermelon
con
artist
say
north
pole
would
completely
melt
middle
last
decade
rant
rapidly
rise
sea
level
use
money
make
scam
buy
mansion
pacific
ocean
sucker
year
later
update
yet_NEG
climate_NEG
crisis_NEG
al
gore
te
le
sing
wallah
look
al
gore
lifestyle
find
rather
live
lavish
life
preach
doe
apply_NEG
greatest
story
ever
tell
donate
money
global
warm
god
really
love
money
hi
guy
go
check
ecosia
search
engine
plant
tree
every
search
u
make
tree
plant
place
extremely
vulnerable
climate
change
think
