0
game
throne
analysis
full
episode
review
vox
culture
team
head
ha
never
ever_NEG
watch_NEG
gotalso_NEG
click_NEG
video_NEG
yall
really
want
politicize
everything
huh
include
europe
well
congratulation
wokeness
achieve
fun
fact
whitewalkers
might
base
nordic
zombie
draugur
india
emission
le
usa
also
le
european
union
develop
country
emmit
development
improve
lifestyle
develop
nation
likr
release
jut
greedy
lifestyle
wrong
channel
like
would
secretly
front_NEG
ive
think
year
theory
hasnt
hold_NEG
well_NEG
follow_NEG
season_NEG
nobodyvox
game
throne
climate
change
game
throne
secretly
divide
country
fight
army
zombie
solution
wont
find_NEG
truth_NEG
voxonly_NEG
misinformation_NEG
lmaothis
video
didnt
age_NEG
well_NEG
waste
point
show
climate_NEG
change_NEG
also_NEG
alien_NEG
invasion_NEG
hari
rama
hari
chrinaaa
week
wa
upload
year
ago
klydes
mcfrearson
actually
though
actually
though
episode
leave
let
find
aadhil
rizwan
hmmlets
see
really
dont
think_NEG
night_NEG
king_NEG
gon_NEG
na_NEG
come_NEG
back_NEG
aadhil
rizwan
actually
next
gon
na
last
war
im
say
show
take
viking
belief
ragnarok
rather
modern
day
issue
except
sadly
cant
shank_NEG
climate_NEG
change_NEG
death_NEG
dagger_NEG
shut
hell
vox
god
damn
tv
show
well
thats
case
let
ask
arya
stark
stop
solve
um
climate
change
problem
white_NEG
walker_NEG
climate_NEG
change_NEG
well
climate_NEG
change_NEG
create_NEG
murderous_NEG
zombie_NEG
create_NEG
western_NEG
lifestyle_NEG
climate_NEG
change_NEG
generally_NEG
warm_NEG
cool_NEG
interest
interpretation
martin
ha
go
way
say
get
allegory_NEG
anything_NEG
story_NEG
first_NEG
however_NEG
doe_NEG
take_NEG
inspiration_NEG
many_NEG
source_NEG
doe_NEG
everyone_NEG
white_NEG
walker_NEG
seem_NEG
lot_NEG
parallel_NEG
global_NEG
warm_NEG
view
think
vox
look
deep
get
world
anything
anything
sense
reach
smartest
thing
ive
see
internet
president
like
winter
come
think
wa
obvious
thing
apparently
hello
well
say
one_NEG
stop_NEG
get
climate
change
author
intend
way
irrelevant
question
interpretation
valid
wellfounded
george
rr
martin
secretly
ecologist
guy
onevox_NEG
get_NEG
actually_NEG
climate_NEG
change_NEG
john
snow
greenpeace
also
climate
cant
heavily_NEG
impact_NEG
world_NEG
get_NEG
due_NEG
advancement_NEG
technology_NEG
specifically_NEG
burn_NEG
coal_NEG
reliance_NEG
energy_NEG
true
go
root
problem
wa
start
u
one
one
follow
crumble
start
fossil
fuel
thing
increase
industrial
pollution
climate
change
ineivtable
stab
rise
sealevels
sharp
end
im_NEG
afraid_NEG
arya
must
typo
greta
thunberg
rursus
climate
change
cause
change
exteme
white
walker
interpretation
ragnarok
end
world
fight
ice
fire
wa
later
adapt
take
parallel
originally
unintended
like
global
warm
theory
radicalbanana
wasnt
confirm
true
recently
really_NEG
wasnt_NEG
know
people
ask
question
game_NEG
throne_NEG
take_NEG
inspiration_NEG
wide_NEG
variety_NEG
source_NEG
material_NEG
ideologue_NEG
would_NEG
zoom_NEG
one_NEG
aspect_NEG
try_NEG
make_NEG
whole_NEG
thing_NEG
sorry
like
channel
bullox
theory
would
asleep
youve
watch
show
get_NEG
climate_NEG
change_NEG
nope
get
wrong
medieval
time
weve
experience
mini
ice
age
last
year
war
rise
happen
period
farfetched
mass
effect
nobody
believe
reaper
real
eitherand
shepard
rally
powerful
army
galaxy
anything
climate
change
follow
green
new
deal
would
cost
trillion
u
alone
dont
call_NEG
small_NEG
sacrifice_NEG
climate
change
doe
exist_NEG
vox
love
manipulate
innocent
content
use
force
belief
like
use
political
scientist
article
piece
resistance
instead
actually
show
research
climatologist
maybe
even
talk
writer
show
whole
vid
would
fall
apart
wait
white
walker
exist
turn
zombie
world
dy
cool
man
much_NEG
bigger_NEG
ant_NEG
earth_NEG
term_NEG
power_NEG
struggle_NEG
change_NEG
new_NEG
quick_NEG
money_NEG
please
stop
answer
thank
next
game
throne
allegory_NEG
way_NEG
shape_NEG
form_NEG
donald
trump
jhon
snow
never
see_NEG
video_NEG
china
india
usare
u
sure
order
right
also
make
people
understand
humanism
solution
every
problem
youtube
yes
obvious
vox
go
bias
spread
fake
news
way
conservative
badme
india
maybe
want
enjoy
book
tv
series
instead
make
political
vasamard
okay
white
walker
literally
associate
extreme
weather
know
nothing
well
china
india
population
billion
u
one
pretty
much
month
yes
watch
game
throne
add
pop
think
say
platform_NEG
people_NEG
listen_NEG
really_NEG
thank_NEG
u_NEG
alot_NEG
video_NEG
hope_NEG
knight_NEG
king_NEG
would_NEG
win_NEG
people_NEG
compare_NEG
stuibd_NEG
conflict_NEG
doesnt_NEG
matter_NEG
face_NEG
real_NEG
threat_NEG
india
china
ha
plant
tree
country
world
per
nasa
report
brilliant
monologue
onevox_NEG
game_NEG
throne_NEG
secretly_NEG
climate_NEG
change_NEG
never
saw_NEG
never
saw_NEG
easily
blunt
commentary
immigrationwhite
walker
latin
american
refugeewall
weak
underpreforming
border
fenceice
dragon
venezuela
crisisice
king
drug
carteland
whole
plot
story
metaphor
democrat
lannisters
ignore
immigration
crisis
consolidate
power
state
suppress
free
independent
midwest
northwe
play
game
vox
dont
believe_NEG
believe_NEG
excuse_NEG
vox_NEG
make_NEG
millionth_NEG
video_NEG
climate_NEG
change_NEG
need_NEG
video_NEG
today_NEG
somebody_NEG
grab_NEG
b_NEG
roll_NEG
climate_NEG
change_NEG
well_NEG
compare_NEG
game_NEG
throne_NEG
voxislazy_NEG
mean
white
walker
actually
metaphor
climate_NEG
change_NEG
existencial_NEG
threat_NEG
really_NEG
ha_NEG
always_NEG
fact_NEG
white_NEG
country_NEG
fight_NEG
existencial_NEG
threat_NEG
could_NEG
make_NEG
alien_NEG
asteroid_NEG
hurdle_NEG
towards_NEG
earth_NEG
still_NEG
make_NEG
sense_NEG
could_NEG
also_NEG
make_NEG
nazism_NEG
could_NEG
make_NEG
far_NEG
right_NEG
suprematist_NEG
group_NEG
could_NEG
make_NEG
rise_NEG
threat_NEG
russia_NEG
u_NEG
fight_NEG
amongst_NEG
lol
good_NEG
try_NEG
secretly_NEG
pretty_NEG
obvious_NEG
ive
theory
long
time
finally
someone
knowledgeable
ha
put
word
watch_NEG
interview_NEG
grr_NEG
martin_NEG
thats_NEG
dump_NEG
theory_NEG
like
theyve
move
global
warm
vague
term
like
climate
change
well
course
climate
change
ha
change
since
begin
time
thats
deep
stop
clickbaiters
u
better
get
game
throne
mobile
ad
dragon
venezuelan
crisis
also
latino
cross_NEG
border_NEG
destroy_NEG
humanity_NEG
politics
damn
science_NEG
fing_NEG
politician_NEG
summer
come
game
throne
correspondent
career
joke
maybe
refugee
crisis
europe
coolvery_NEG
unfair_NEG
put_NEG
develop_NEG
country_NEG
like_NEG
china_NEG
india_NEG
category_NEG
thoroughly_NEG
industrialize_NEG
country_NEG
like_NEG
usnot_NEG
say_NEG
wa_NEG
necessarily_NEG
intention_NEG
presentation_NEG
would_NEG
